;TAZID,CO_TAZID,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME
1,30001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66905.0,0.0,0.0,0.0,3,BOX ELDER
2,30002,35.5,172.5,4.859154929577465,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.8999999999999997,66905.0,0.0,0.0,0.0,3,BOX ELDER
3,30003,17.9,64.5,3.603351955307263,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.9,51492.0,0.0,0.0,0.0,3,BOX ELDER
4,30004,5.0,14.1,2.82,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.3,51492.0,0.0,0.0,0.0,3,BOX ELDER
5,30005,68.3,168.9,2.4729136163982433,9.799999999999999,1.1999999999999997,2.2,6.3999999999999995,19.400000000000002,0.6999999999999998,0.5,1.6000000000000003,0.6,0.4000000000000001,0.9,3.2999999999999994,1.8,0.0,0.0,6.0,3.6,68948.0,0.0,0.0,0.0,3,BOX ELDER
6,30006,8.2,22.2,2.707317073170732,4.4,0.0,4.4,0.0,5.700000000000001,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.4000000000000001,51492.0,0.0,0.0,0.0,3,BOX ELDER
7,30007,44.0,105.0,2.3863636363636362,62.8,8.0,24.8,30.0,157.3,5.3,2.7000000000000006,9.3,15.5,2.0,5.0,4.5,18.5,91.3,0.0,0.9,2.3,51492.0,0.0,0.0,0.0,3,BOX ELDER
8,30008,52.1,143.2,2.748560460652591,44.49999999999999,12.7,0.7000000000000001,31.099999999999994,50.6,12.6,0.10000000000000002,0.5,0.20000000000000004,28.399999999999995,0.3,0.20000000000000004,2.2,0.0,0.0,3.4,2.7000000000000006,71055.0,0.0,0.0,0.0,3,BOX ELDER
9,30009,34.9,41.8,1.1977077363896849,71.0,4.2,53.0,13.8,79.7,2.5,1.7,5.900000000000001,47.1,1.3,3.2000000000000006,2.7999999999999994,6.5,0.0,0.0,6.900000000000001,1.8,51492.0,0.0,0.0,0.0,3,BOX ELDER
10,30010,19.4,54.79999999999999,2.824742268041237,52.6,0.0,52.6,0.0,54.5,0.0,0.0,0.0,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,51492.0,0.0,0.0,0.0,3,BOX ELDER
11,30011,7.900000000000001,19.5,2.4683544303797467,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.4000000000000001,71342.0,0.0,0.0,0.0,3,BOX ELDER
12,30012,20.5,60.1,2.9317073170731707,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.1,71342.0,0.0,0.0,0.0,3,BOX ELDER
13,30013,13.199999999999998,32.5,2.4621212121212124,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.6999999999999998,71342.0,0.0,0.0,0.0,3,BOX ELDER
14,30014,22.0,54.20000000000001,2.4636363636363643,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,1.2,71342.0,0.0,0.0,0.0,3,BOX ELDER
15,30015,1.0,2.5,2.5,318.1,25.099999999999998,203.79999999999998,89.20000000000002,339.9,15.199999999999998,9.9,123.59999999999998,80.2,7.400000000000001,19.0,16.6,46.20000000000001,20.8,0.0,0.9,0.10000000000000002,66905.0,0.0,0.0,0.0,3,BOX ELDER
16,30016,76.8,195.1,2.5403645833333335,66.9,0.0,36.7,30.2,104.5,0.0,0.0,0.5,36.2,0.0,0.0,0.0,30.2,0.0,0.0,33.5,4.1,68948.0,0.0,0.0,0.0,3,BOX ELDER
17,30017,208.4,1059.2,5.082533589251439,0.0,0.0,0.0,0.0,153.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.7,11.0,71342.0,0.0,0.0,0.0,3,BOX ELDER
18,30018,0.0,0.0,0.0,822.1,57.89999999999999,576.7,187.5,825.5,35.0,22.899999999999995,453.0,123.7,17.1,43.70000000000001,38.4,88.3,0.0,0.0,3.4,0.0,71342.0,0.0,0.0,0.0,3,BOX ELDER
19,30019,202.4,622.1,3.0736166007905137,51.6,18.9,14.6,18.1,77.80000000000001,16.7,2.2,7.8,6.8,1.7,4.2,3.7000000000000006,8.5,0.0,0.0,15.5,10.699999999999998,68948.0,0.0,0.0,0.0,3,BOX ELDER
20,30020,190.1,412.0,2.1672803787480275,147.60000000000002,27.3,33.50000000000001,86.80000000000001,174.79999999999998,20.3,7.0,24.600000000000005,8.9,5.3,13.300000000000002,11.800000000000002,56.4,0.0,0.0,17.2,10.0,79483.0,0.0,0.0,0.0,3,BOX ELDER
21,30021,70.3,179.0,2.546230440967283,472.2,25.300000000000004,364.7,82.2,515.4,15.300000000000002,10.0,337.5,27.2,7.5,19.2,16.8,38.7,0.0,0.0,39.5,3.7000000000000006,68948.0,0.0,0.0,0.0,3,BOX ELDER
22,30022,81.9,208.0,2.5396825396825395,114.0,17.299999999999997,38.8,57.9,152.7,10.2,7.099999999999999,31.0,7.8,5.400000000000001,13.199999999999998,12.300000000000002,27.0,0.0,0.0,34.4,4.3,68948.0,0.0,0.0,0.0,3,BOX ELDER
23,30023,72.0,292.9,4.0680555555555555,182.5,25.1,74.4,83.0,206.10000000000002,14.9,10.2,50.6,23.8,7.7,19.1,17.2,39.0,0.0,0.0,19.8,3.7999999999999994,68948.0,0.0,0.0,0.0,3,BOX ELDER
24,30024,143.8,522.8,3.635605006954102,15.200000000000003,2.2,4.200000000000001,8.8,38.300000000000004,1.3,0.9,3.2000000000000006,1.0,0.6999999999999998,1.7,2.9,3.5,0.0,0.0,15.5,7.599999999999999,68948.0,0.0,0.0,0.0,3,BOX ELDER
25,30025,300.0,746.5,2.4883333333333333,160.7,9.2,11.6,139.9,176.50000000000003,6.8,2.4,8.6,3.0,1.8,105.90000000000002,20.0,12.199999999999998,0.0,0.0,0.0,15.800000000000002,61738.0,0.0,0.0,0.0,3,BOX ELDER
26,30026,183.0,288.9,1.5786885245901638,182.70000000000002,14.200000000000003,16.7,151.8,192.4,13.300000000000002,0.9,9.1,7.599999999999999,0.6999999999999998,43.20000000000001,84.9,23.0,0.0,0.0,0.0,9.7,54266.0,0.0,0.0,0.0,3,BOX ELDER
27,30027,107.7,274.1,2.5450324976787373,13.1,2.1,3.9,7.1,85.0,1.2,0.9,3.0,0.9,0.6999999999999998,1.6000000000000003,1.5,3.2999999999999994,0.0,0.0,66.2,5.7,71342.0,0.0,0.0,0.0,3,BOX ELDER
28,30028,198.0,301.7,1.5237373737373736,279.3,36.1,124.2,119.0,360.99999999999994,21.5,14.6,107.0,17.2,11.0,27.5,24.5,56.0,0.0,0.0,71.3,10.4,71342.0,0.0,0.0,0.0,3,BOX ELDER
